sgrna	symbol	pool	p.high	prob	chosen
brunello_FNDC7_4	FNDC7	list	-4.816480054	1	1
brunello_TNFSF18_4	TNFSF18	list	-4.81476862391	1	1
brunello_FNDC4_1	FNDC4	list	-4.81405275951	1	1
HGLibB_56336	ZNF620	list	-4.8071917944	1	1
brunello_AMOTL2_3	AMOTL2	list	-4.80510111176	1	1
brunello_LRIF1_2	LRIF1	list	-4.80388360745	1	1
HGLibB_56330	ZNF618	list	-4.80324330502	1	1
brunello_GPR31_1	GPR31	list	-4.80199429654	1	1
HGLibB_30116	MS4A6A	list	-4.80172913661	1	1
HGLibA_05274	C12orf60	list	-4.80119832363	1	1
brunello_CORIN_4	CORIN	list	-4.79896811266	1	1
HGLibA_51387	SDC2	list	-4.79722355578	1	1
HGLibB_03719	ATP6V0D2	list	-4.79080660239	1	1
brunello_GGT5_1	GGT5	list	-4.78728200494	1	1
HGLibA_30863	IER3	list	-4.78374372706	1	1
HGLibA_50861	S100A8	list	-4.7814570255	1	1
brunello_PSME2_2	PSME2	list	-4.77167846161	1	1
HGLibB_34821	P2RY1	list	-4.77162081359	1	1
HGLibB_40063	RADIL	list	-4.76793506858	1	1
brunello_IL6ST_3	IL6ST	list	-4.76703419551	1	1
brunello_CHST7_4	CHST7	list	-4.76442191165	1	1
HGLibA_47962	PYCR1	list	-4.75660878241	1	1
brunello_CLECL1_4	CLECL1	list	-4.75619266136	1	1
HGLibA_05979	C2	list	-4.75588909408	1	1
HGLibA_21024	GPR33	list	-4.75049925291	1	1
HGLibA_64490	NonTargetingControlGuideForHuman_0107	list	-4.74662778666	1	1
brunello_MTHFD2L_2	MTHFD2L	list	-4.74467900885	1	1
brunello_CH25H_3	CH25H	list	-4.74204730356	1	1
HGLibB_05592	C17orf97	list	-4.74086634074	1	1
HGLibA_36927	MCOLN2	list	-4.73090050318	1	1
HGLibA_12679	DDX24	list	-4.72627635448	1	1
HGLibB_11318	CSF2RA	list	-4.71222278097	1	1
brunello_S100A8_2	S100A8	list	-4.69625965032	1	1
HGLibA_19194	FUT4	list	-4.69282557498	1	1
brunello_ECEL1_1	ECEL1	list	-4.68995878476	1	1
HGLibB_42378	RTP4	list	-4.68511020888	1	1
HGLibA_33701	KRT1	list	-4.68480423704	1	1
brunello_ZEB2_1	ZEB2	list	-4.68332632316	1	1
HGLibA_62591	WIPF1	list	-4.66891725902	1	1
HGLibA_59106	TNFSF15	list	-4.66569019861	1	1
HGLibB_16764	FAM8A1	list	-4.66551763288	1	1
HGLibA_64577	NonTargetingControlGuideForHuman_0194	list	-4.6649210175	1	1
HGLibA_19068	FSCN1	list	-4.66301016781	1	1
brunello_BBS10_4	BBS10	list	-4.6618814882	1	1
HGLibA_31386	IL23A	list	-4.65940907181	1	1
HGLibB_20692	GZMB	list	-4.65472557481	1	1
HGLibA_05977	C2	list	-4.65457957993	1	1
HGLibA_12706	DDX3Y	list	-4.65062023556	1	1
HGLibA_47989	PYHIN1	list	-4.65018876724	1	1
brunello_GPR68_1	GPR68	list	-4.64418245078	1	1
brunello_RAB33A_4	RAB33A	list	-4.64381371033	1	1
HGLibA_31483	IL8	list	-4.64321222868	1	1
brunello_FAM129A_1	FAM129A	list	-4.64291282952	1	1
brunello_INSIG1_3	INSIG1	list	-4.642474174	1	1
HGLibB_41263	RIPK1	list	-4.6378887538	1	1
brunello_ZC3HAV1L_3	ZC3HAV1L	list	-4.63438892727	1	1
brunello_HERC5_4	HERC5	list	-4.63183065447	1	1
brunello_PGBD1_1	PGBD1	list	-4.63058144667	1	1
HGLibA_51059	SAT1	list	-4.62833212729	1	1
brunello_RADIL_3	RADIL	list	-4.62548141343	1	1
brunello_STRIP2_4	STRIP2	list	-4.62371184993	1	1
brunello_DMD_2	DMD	list	-4.62246026438	1	1
brunello_COL8A1_1	COL8A1	list	-4.61890129749	1	1
HGLibA_31885	IRF7	list	-4.61856251312	1	1
brunello_CETP_3	CETP	list	-4.6184171198	1	1
brunello_RND3_1	RND3	list	-4.61688782617	1	1
HGLibA_57214	TEAD1	list	-4.61458586517	1	1
brunello_CLIC4_1	CLIC4	list	-4.6143963916	1	1
HGLibA_51483	SEC14L3	list	-4.61382317557	1	1
brunello_AP1S3_1	AP1S3	list	-4.61326077703	1	1
brunello_C5orf34_1	C5orf34	list	-4.61069282325	1	1
HGLibA_04930	BTC	list	-4.61010915419	1	1
HGLibA_62938	YBX3	list	-4.60916618398	1	1
brunello_STAT2_1	STAT2	list	-4.60318650707	1	1
brunello_LAIR2_4	LAIR2	list	-4.60138970564	1	1
HGLibB_54719	ZBED1	list	-4.60067891119	1	1
HGLibB_21340	HIST1H1E	list	-4.59639685316	1	1
HGLibA_10615	COL8A1	list	-4.59257933253	1	1
HGLibA_45096	PKDCC	list	-4.59215174045	1	1
brunello_LY6E_3	LY6E	list	-4.58934281637	1	1
FHCRC_O_E_P_50	ANO7P1	list	-4.58426780451	1	1
HGLibA_01821	AMOTL2	list	-4.58188606719	1	1
HGLibA_44968	PIM3	list	-4.57998457726	1	1
HGLibA_64555	NonTargetingControlGuideForHuman_0172	list	-4.57709365926	1	1
brunello_PDE7B_2	PDE7B	list	-4.57618556895	1	1
brunello_IFI27L2_4	IFI27L2	list	-4.57312840013	1	1
brunello_MAFF_4	MAFF	list	-4.56462750309	1	1
HGLibB_55394	ZNF132	list	-4.56362807011	1	1
HGLibA_56500	TAF1A	list	-4.56298889591	1	1
HGLibA_33523	KLK10	list	-4.55530823689	1	1
brunello_KPNB1_4	KPNB1	list	-4.55489380555	1	1
moffat_CHI3L2_3	CHI3L2	list	-4.550135897	1	1
HGLibA_41652	OLFML3	list	-4.54384365936	1	1
brunello_STX17_1	STX17	list	-4.54218738385	1	1
brunello_ZNF107_1	ZNF107	list	-4.54113391841	1	1
brunello_CX3CL1_1	CX3CL1	list	-4.54113020009	1	1
HGLibB_57038	NonTargetingControlGuideForHuman_0010	list	-4.54014045208	1	1
brunello_ALDH1L2_4	ALDH1L2	list	-4.53886691524	1	1
HGLibA_30932	IFITM2	list	-4.53456593467	1	1
brunello_METTL18_1	METTL18	list	-4.53151676553	1	1
brunello_MS4A12_1	MS4A12	list	-4.53035480894	1	1
brunello_DYNLT1_2	DYNLT1	list	-4.53031785944	1	1
brunello_IFIT1B_1	IFIT1B	list	-4.53014057034	1	1
HGLibB_36045	PEX12	list	-4.52757590004	1	1
HGLibA_01988	ANKRD1	list	-4.52439525819	1	1
HGLibB_23558	IRF5	list	-4.52260083831	1	1
brunello_ACVR2A_2	ACVR2A	list	-4.52228512793	1	1
HGLibA_38586	MT1X	list	-4.52136108207	1	1
HGLibA_59119	TNIK	list	-4.51806741553	1	1
HGLibA_36112	MAB21L2	list	-4.51536974011	1	1
brunello_SSB_3	SSB	list	-4.51502956526	1	1
brunello_CXCL2_2	CXCL2	list	-4.51173777698	1	1
HGLibA_16739	EXOC3L1	list	-4.51144054937	1	1
brunello_CPT1B_4	CPT1B	list	-4.5112303867	1	1
brunello_SPPL2A_1	SPPL2A	list	-4.51074462871	1	1
HGLibB_06567	C7orf63	list	-4.50921547758	1	1
HGLibA_52908	SLC24A3	list	-4.50812087746	1	1
FHCRC_O_E_P_79	USP41	list	-4.50795040747	1	1
HGLibB_46066	SOCS1	list	-4.50755325574	1	1
brunello_SEC14L3_4	SEC14L3	list	-4.50508837249	1	1
HGLibB_27027	LPAR6	list	-4.50354888482	1	1
FHCRC_O_E_P_47	KIR2DL5A	list	-4.50145890214	1	1
HGLibB_12221	CYTH1	list	-4.49856886128	1	1
brunello_CYP2J2_1	CYP2J2	list	-4.49811967597	1	1
brunello_RNASE4_1	RNASE4	list	-4.49578225979	1	1
HGLibA_35392	LPL	list	-4.49443621559	1	1
HGLibA_61919	VGF	list	-4.49280454226	1	1
HGLibB_28184	MAP6	list	-4.48631292727	1	1
brunello_ZSWIM4_2	ZSWIM4	list	-4.47867721331	1	1
brunello_GLI3_3	GLI3	list	-4.47282956016	1	1
brunello_FASLG_1	FASLG	list	-4.46972275708	1	1
brunello_CMTR1_4	CMTR1	list	-4.46772613814	1	1
brunello_NKX3-1_3	NKX3-1	list	-4.46743220713	1	1
moffat_WDR64_6	WDR64	list	-4.46689702672	1	1
HGLibA_32893	KIAA0226	list	-4.46216407565	1	1
HGLibB_57074	NonTargetingControlGuideForHuman_0046	list	-4.46006192453	1	1
HGLibA_63751	ZNF132	list	-4.45911039925	1	1
HGLibA_60962	UBE2Z	list	-4.45214687859	1	1
HGLibA_09852	CLDN11	list	-4.45060158701	1	1
HGLibA_62919	YAP1	list	-4.44973050174	1	1
FHCRC_O_E_P_96	NPIP8	list	-4.4447953531	1	1
brunello_MOB3C_1	MOB3C	list	-4.44388309365	1	1
HGLibA_01532	ALCAM	list	-4.4430774708	1	1
brunello_RIF1_3	RIF1	list	-4.44113716401	1	1
brunello_TFEC_3	TFEC	list	-4.4410383817	1	1
HGLibB_35986	PELI1	list	-4.43924393666	1	1
HGLibA_01385	AK4	list	-4.43466923436	1	1
brunello_SLAMF8_4	SLAMF8	list	-4.43441228983	1	1
brunello_C18orf54_4	C18orf54	list	-4.43181373879	1	1
brunello_DBF4B_4	DBF4B	list	-4.43149162127	1	1
brunello_NUDCD1_4	NUDCD1	list	-4.43112699322	1	1
HGLibA_61340	UPB1	list	-4.42747969086	1	1
HGLibA_20413	GML	list	-4.42687127241	1	1
brunello_TRIM5_3	TRIM5	list	-4.42343860714	1	1
brunello_PEA15_1	PEA15	list	-4.42318530453	1	1
HGLibA_64675	ZNF613	list	-4.42085903844	1	1
HGLibA_38472	MSC	list	-4.41906201828	1	1
brunello_P2RY1_4	P2RY1	list	-4.41722137778	1	1
HGLibA_07989	CCL2	list	-4.41597452525	1	1
HGLibA_06321	C4orf32	list	-4.41582817017	1	1
HGLibA_31476	IL6ST	list	-4.41171537258	1	1
HGLibA_63501	ZFP37	list	-4.40307418918	1	1
brunello_CLEC5A_3	CLEC5A	list	-4.39837835974	1	1
brunello_TRIM56_4	TRIM56	list	-4.39786714612	1	1
HGLibB_36678	PIPOX	list	-4.39684912152	1	1
brunello_FAM84B_1	FAM84B	list	-4.39319334525	1	1
brunello_IFITM1_4	IFITM1	list	-4.39154954308	1	1
brunello_ADAP2_2	ADAP2	list	-4.39080307142	1	1
brunello_HSH2D_2	HSH2D	list	-4.39024015229	1	1
brunello_CEBPD_3	CEBPD	list	-4.38608940703	1	1
brunello_GBP3_2	GBP3	list	-4.38154021193	1	1
brunello_UBA6_1	UBA6	list	-4.37413576378	1	1
HGLibA_34323	LARP4	list	-4.37400332764	1	1
HGLibB_22385	HTRA4	list	-4.37348216732	1	1
HGLibA_21426	GSG2	list	-4.37327768073	1	1
HGLibA_12810	DEFB1	list	-4.37113992083	1	1
brunello_PMM2_1	PMM2	list	-4.37040174097	1	1
brunello_C6orf222_2	C6orf222	list	-4.36838631614	1	1
HGLibA_04550	BLMH	list	-4.36819082158	1	1
brunello_CEP19_2	CEP19	list	-4.36291495829	1	1
brunello_GPR15_4	GPR15	list	-4.36234430082	1	1
HGLibA_02738	ARHGAP25	list	-4.36151920845	1	1
HGLibB_56792	ZNF844	list	-4.36118161891	1	1
HGLibB_14077	DUOX2	list	-4.36055986024	1	1
brunello_ZNF816_2	ZNF816	list	-4.35756563563	1	1
HGLibA_07428	CBS	list	-4.35253677688	1	1
brunello_ICAM3_2	ICAM3	list	-4.35148209851	1	1
brunello_ERLIN1_3	ERLIN1	list	-4.34971722968	1	1
brunello_GCNT2_2	GCNT2	list	-4.34821883557	1	1
brunello_TPRA1_3	TPRA1	list	-4.34714707353	1	1
HGLibA_44593	PHACTR4	list	-4.34650698255	1	1
HGLibA_17708	FAM72A	list	-4.34499082381	1	1
brunello_CXorf40A_2	CXorf40A	list	-4.34427911169	1	1
HGLibA_19098	FST	list	-4.34391730748	1	1
brunello_KCTD14_2	KCTD14	list	-4.34156089866	1	1
brunello_ACSL1_3	ACSL1	list	-4.3371396949	1	1
HGLibB_34808	P2RX4	list	-4.33572569571	1	1
HGLibA_38439	MS4A4A	list	-4.33315142686	1	1
HGLibB_31768	NFIX	list	-4.33190222347	1	1
brunello_SCIN_2	SCIN	list	-4.32872057114	1	1
HGLibA_04478	BHLHE40	list	-4.32420129442	1	1
brunello_STARD4_1	STARD4	list	-4.32340115281	1	1
brunello_KDR_4	KDR	list	-4.32057079259	1	1
HGLibA_16915	FABP3	list	-4.31393556854	1	1
brunello_CD74_2	CD74	list	-4.30898193301	1	1
HGLibB_52771	UCP3	list	-4.30842607314	1	1
HGLibA_52101	SGIP1	list	-4.30772481045	1	1
HGLibB_27126	LRG1	list	-4.30685005886	1	1
HGLibA_32402	KBTBD7	list	-4.30583876343	1	1
HGLibB_37382	PNPT1	list	-4.30432109762	1	1
brunello_REEP3_1	REEP3	list	-4.30374134905	1	1
brunello_PLAC4_2	PLAC4	list	-4.29764701692	1	1
HGLibA_13928	DPYSL3	list	-4.29680529963	1	1
brunello_AXL_1	AXL	list	-4.29173805254	1	1
brunello_MICA_1	MICA	list	-4.29047842427	1	1
brunello_ZSCAN22_3	ZSCAN22	list	-4.285520537	1	1
brunello_ELL3_4	ELL3	list	-4.28417108073	1	1
HGLibA_20196	GK	list	-4.28401212589	1	1
HGLibA_15892	ELF1	list	-4.28261815222	1	1
HGLibA_55880	STRIP2	list	-4.28233880612	1	1
brunello_METTL18_3	METTL18	list	-4.28139042147	1	1
HGLibA_64633	ZNF594	list	-4.28075186815	1	1
HGLibB_23570	IRF9	list	-4.28030278253	1	1
HGLibB_42802	SCAND3	list	-4.28013792691	1	1
brunello_RNASEL_2	RNASEL	list	-4.27879484653	1	1
HGLibB_09071	CENPP	list	-4.27798667312	1	1
brunello_TPRG1_3	TPRG1	list	-4.2759925895	1	1
HGLibA_03935	AZI2	list	-4.27412065038	1	1
brunello_GJA3_2	GJA3	list	-4.27403525302	1	1
brunello_YPEL4_3	YPEL4	list	-4.27239372687	1	1
brunello_PDCD1LG2_2	PDCD1LG2	list	-4.27149427121	1	1
brunello_SRC_2	SRC	list	-4.26840198062	1	1
HGLibA_53360	SLC38A5	list	-4.26628446564	1	1
HGLibB_14652	EHD4	list	-4.26551166001	1	1
HGLibB_41170	RHPN1	list	-4.2654340489	1	1
brunello_C12orf60_3	C12orf60	list	-4.26387395205	1	1
brunello_PKDCC_1	PKDCC	list	-4.26386052332	1	1
brunello_EXT1_4	EXT1	list	-4.2609447861	1	1
brunello_TAPBP_1	TAPBP	list	-4.26085693864	1	1
HGLibA_38565	MT1A	list	-4.25976049855	1	1
brunello_P2RY14_3	P2RY14	list	-4.25891877666	1	1
brunello_OAS1_1	OAS1	list	-4.25663227053	1	1
brunello_NT5C3A_2	NT5C3A	list	-4.25636991585	1	1
brunello_MYD88_1	MYD88	list	-4.25491886261	1	1
brunello_NKD2_3	NKD2	list	-4.25402657348	1	1
brunello_THNSL1_3	THNSL1	list	-4.25146688002	1	1
HGLibB_33156	OAS2	list	-4.24963626592	1	1
HGLibA_51547	SEC62	list	-4.24660791595	1	1
HGLibA_18508	FICD	list	-4.24634124381	1	1
brunello_CCR5_2	CCR5	list	-4.24506320263	1	1
brunello_DEFB1_3	DEFB1	list	-4.24464687633	1	1
brunello_FAM186B_1	FAM186B	list	-4.24280168683	1	1
HGLibA_11869	CXCL3	list	-4.24278638001	1	1
brunello_PPM1K_1	PPM1K	list	-4.24016621494	1	1
HGLibA_37987	MOXD1	list	-4.24013887482	1	1
HGLibA_38637	MTF1	list	-4.23396297935	1	1
HGLibB_24082	KBTBD8	list	-4.23315742324	1	1
brunello_IFI6_4	IFI6	list	-4.23314114556	1	1
brunello_STAT2_3	STAT2	list	-4.23085279241	1	1
FHCRC_O_E_P_58	KIR2DS5	list	-4.22571201198	1	1
brunello_APOBEC3A_3	APOBEC3A	list	-4.22268509435	1	1
HGLibA_22747	HMOX1	list	-4.21941497253	1	1
HGLibA_32830	KDR	list	-4.21478285763	1	1
brunello_SLC38A3_2	SLC38A3	list	-4.21473942939	1	1
brunello_RBM25_2	RBM25	list	-4.21396738812	1	1
HGLibA_60857	UBD	list	-4.21382589433	1	1
HGLibA_17340	FAM186B	list	-4.21299204692	1	1
brunello_CCNG1_1	CCNG1	list	-4.20923921463	1	1
HGLibA_06319	C4orf32	list	-4.20368191905	1	1
moffat_C1orf74_3	C1orf74	list	-4.2035655861	1	1
HGLibB_40310	RASL10B	list	-4.19956900548	1	1
brunello_DPYS_1	DPYS	list	-4.19740036016	1	1
HGLibA_63729	ZNF107	list	-4.19648479456	1	1
brunello_UGT1A9_3	UGT1A9	list	-4.1957748607	1	1
HGLibA_63979	ZNF260	list	-4.19214739991	1	1
HGLibA_13100	DHDH	list	-4.19106315531	1	1
HGLibB_48245	TANK	list	-4.18976534844	1	1
HGLibB_16575	FAM46B	list	-4.18483983435	1	1
brunello_NRIP3_1	NRIP3	list	-4.1840049286	1	1
HGLibA_43179	P2RY6	list	-4.18283595003	1	1
brunello_ZNF285_4	ZNF285	list	-4.18041520576	1	1
brunello_IL1A_3	IL1A	list	-4.17824619082	1	1
brunello_SPHK1_2	SPHK1	list	-4.17758988999	1	1
HGLibA_00191	ABCD1	list	-4.17720254892	1	1
HGLibA_19745	GBP7	list	-4.17498881453	1	1
brunello_AKAP7_2	AKAP7	list	-4.1713245226	1	1
HGLibA_40296	NKD1	list	-4.16848633807	1	1
HGLibA_30864	IER3	list	-4.16822905343	1	1
brunello_FAM53A_2	FAM53A	list	-4.1675041946	1	1
brunello_AGPAT9_3	AGPAT9	list	-4.16695154438	1	1
HGLibA_00068	AARS	list	-4.16667698377	1	1
HGLibA_51774	SERINC2	list	-4.16109762049	1	1
HGLibA_04989	BUB1	list	-4.15912646454	1	1
HGLibA_00874	ADARB2	list	-4.15638050836	1	1
HGLibA_56930	TBX1	list	-4.15564804483	1	1
brunello_STX17_2	STX17	list	-4.15481750364	1	1
brunello_ADPRM_1	ADPRM	list	-4.15349907702	1	1
brunello_TPRA1_2	TPRA1	list	-4.15112285854	1	1
HGLibA_12486	DCDC2B	list	-4.15056942026	1	1
brunello_CASP5_1	CASP5	list	-4.15046668822	1	1
brunello_NUP205_3	NUP205	list	-4.14969094332	1	1
HGLibA_20074	GIMAP1-GIMAP5	list	-4.14955681526	1	1
HGLibA_59113	TNFSF8	list	-4.14446335188	1	1
HGLibA_11098	CREB3L3	list	-4.14399247432	1	1
brunello_ERLEC1_2	ERLEC1	list	-4.14326647716	1	1
brunello_TMEM187_4	TMEM187	list	-4.13931490405	1	1
brunello_PHC3_2	PHC3	list	-4.1385956095	1	1
brunello_FAM46A_4	FAM46A	list	-4.13028537886	1	1
brunello_DCDC2B_4	DCDC2B	list	-4.13022579323	1	1
brunello_TFPI_1	TFPI	list	-4.12926191046	1	1
FHCRC_O_E_P_16	NEURL3	list	-4.12777103453	1	1
HGLibB_57044	NonTargetingControlGuideForHuman_0016	list	-4.12428008719	1	1
HGLibA_60816	UBA6	list	-4.12055409249	1	1
brunello_MTHFD2L_4	MTHFD2L	list	-4.12027864305	1	1
brunello_CPA6_2	CPA6	list	-4.11749471587	1	1
brunello_NUP43_4	NUP43	list	-4.11673399887	1	1
HGLibB_25889	LAG3	list	-4.11605260334	1	1
brunello_EPSTI1_1	EPSTI1	list	-4.11563203618	1	1
HGLibA_20500	GNB4	list	-4.11530046523	1	1
HGLibA_41488	OAS2	list	-4.11474499458	1	1
HGLibB_30561	MX1	list	-4.11131539606	1	1
brunello_AKAP7_3	AKAP7	list	-4.11104926623	1	1
HGLibB_00476	ACOT13	list	-4.10720740931	1	1
HGLibB_56643	ZNF772	list	-4.10705565423	1	1
HGLibA_31093	IGF2BP3	list	-4.10520222536	1	1
HGLibA_30902	IFI44L	list	-4.10415711829	1	1
brunello_MEP1A_4	MEP1A	list	-4.10339381944	1	1
HGLibA_59882	TRIM69	list	-4.10330699405	1	1
brunello_SCIMP_3	SCIMP	list	-4.10141956474	1	1
HGLibA_17891	FASLG	list	-4.10059344367	1	1
HGLibA_59769	TRIM38	list	-4.09991284556	1	1
HGLibA_45588	PMEPA1	list	-4.09920295195	1	1
brunello_FCGR1A_1	FCGR1A	list	-4.09757801264	1	1
brunello_HELZ2_1	HELZ2	list	-4.09402889742	1	1
HGLibB_23215	IMPA2	list	-4.09219952246	1	1
moffat_PHF15_4	PHF15	list	-4.09097731445	1	1
HGLibB_19053	GIMAP4	list	-4.09023969913	1	1
HGLibA_36736	MAX	list	-4.08978470535	1	1
HGLibB_09555	CHRNA10	list	-4.08901381175	1	1
HGLibA_47315	PSEN2	list	-4.08880504564	1	1
brunello_HR_2	HR	list	-4.08559176564	1	1
brunello_EPHB2_2	EPHB2	list	-4.08166688717	1	1
HGLibA_10001	CLEC5A	list	-4.07569993544	1	1
brunello_MB21D2_4	MB21D2	list	-4.07510981586	1	1
HGLibA_62421	WDR5B	list	-4.07112501339	1	1
HGLibA_35416	LPXN	list	-4.07050142524	1	1
FHCRC_O_E_P_64	KIR2DS5	list	-4.06999603243	1	1
HGLibA_03444	ATF5	list	-4.06963576414	1	1
brunello_RASAL2_3	RASAL2	list	-4.06608702305	1	1
brunello_BLOC1S2_1	BLOC1S2	list	-4.06408277195	1	1
HGLibA_09984	CLEC4D	list	-4.05969108519	1	1
brunello_MT1X_1	MT1X	list	-4.05577218235	1	1
brunello_JRKL_1	JRKL	list	-4.05365887769	1	1
moffat_NMRAL1_4	NMRAL1	list	-4.05365501961	1	1
brunello_C1orf95_1	C1orf95	list	-4.05285026846	1	1
HGLibA_59073	TNFRSF4	list	-4.05283431588	1	1
HGLibA_17096	FAM129A	list	-4.05095015699	1	1
HGLibA_11879	CXCL9	list	-4.05043264668	1	1
HGLibA_58400	TMEM184A	list	-4.04959072888	1	1
HGLibA_35211	LOC388813	list	-4.04673326814	1	1
brunello_CR1L_4	CR1L	list	-4.04593453101	1	1
brunello_ZNF189_3	ZNF189	list	-4.04556812675	1	1
brunello_FAM90A1_2	FAM90A1	list	-4.0444186475	1	1
HGLibB_57072	NonTargetingControlGuideForHuman_0044	list	-4.04399011269	1	1
brunello_C5orf34_3	C5orf34	list	-4.04276705926	1	1
brunello_ZNF189_4	ZNF189	list	-4.03774184929	1	1
HGLibB_11036	CR1L	list	-4.03173571528	1	1
HGLibB_18595	GAPT	list	-4.03128219607	1	1
HGLibA_61659	USP44	list	-4.030698841	1	1
HGLibA_45434	PLEKHN1	list	-4.0299044791	1	1
brunello_ANXA10_2	ANXA10	list	-4.02879666225	1	1
HGLibA_03721	ATP6V0D2	list	-4.0283689891	1	1
HGLibB_33319	OLFML3	list	-4.02819248885	1	1
brunello_PPARG_2	PPARG	list	-4.02293593807	1	1
brunello_USP18_4	USP18	list	-4.02064451182	1	1
brunello_TRANK1_2	TRANK1	list	-4.02035278944	1	1
HGLibB_44609	SLC25A19	list	-4.01988619958	1	1
HGLibA_31893	IRF9	list	-4.01742770275	1	1
HGLibA_63458	ZFHX2	list	-4.01495003815	1	1
HGLibA_31232	IL10	list	-4.01284425167	1	1
brunello_ALYREF_4	ALYREF	list	-4.01213260808	1	1
HGLibA_47385	PSMB10	list	-4.00776540692	1	1
brunello_HLA-B_3	HLA-B	list	-4.00700197483	1	1
HGLibA_60918	UBE2L6	list	-4.00527155615	1	1
HGLibA_05978	C2	list	-4.00370424889	1	1
HGLibB_22573	IFI30	list	-4.00354196266	1	1
brunello_IGF2BP2_1	IGF2BP2	list	-4.00259642746	1	1
brunello_RBKS_2	RBKS	list	-3.99623262041	1	1
HGLibA_00384	ACAP1	list	-3.99348279046	1	1
HGLibA_59550	TRAF5	list	-3.99251696773	1	1
brunello_TXNIP_3	TXNIP	list	-3.99235890531	1	1
brunello_RMI1_2	RMI1	list	-3.98880134874	1	1
brunello_UBE2QL1_2	UBE2QL1	list	-3.98811798012	1	1
brunello_UGT1A3_1	UGT1A3	list	-3.98655722182	1	1
HGLibA_35409	LPPR4	list	-3.98350659684	1	1
brunello_TFRC_4	TFRC	list	-3.98324267539	1	1
HGLibA_09242	CETP	list	-3.98106332532	1	1
HGLibB_55292	ZKSCAN7	list	-3.97643541439	1	1
brunello_TMEM244_2	TMEM244	list	-3.97554622403	1	1
HGLibB_04326	BCL3	list	-3.97422225758	1	1
HGLibA_31945	ISG20	list	-3.97269331508	1	1
HGLibA_32739	KCTD21	list	-3.97072486516	1	1
HGLibB_18783	GCNT1	list	-3.96947911753	1	1
HGLibA_54970	SPINK1	list	-3.96743460593	1	1
HGLibA_65128	ZNF835	list	-3.9634628949	1	1
HGLibA_34212	LAD1	list	-3.96224576695	1	1
HGLibA_34460	LCN12	list	-3.96159607698	1	1
brunello_DRAM1_1	DRAM1	list	-3.95840985445	1	1
brunello_LMNB1_4	LMNB1	list	-3.95771074716	1	1
brunello_FGL2_1	FGL2	list	-3.9565222803	1	1
HGLibB_42941	SCN4B	list	-3.95510054333	1	1
HGLibA_41490	OAS2	list	-3.95080594383	1	1
HGLibA_64189	ZNF385B	list	-3.94839289281	1	1
HGLibA_31859	IRF1	list	-3.94779614791	1	1
brunello_CNGA1_1	CNGA1	list	-3.94640863135	1	1
HGLibA_10000	CLEC5A	list	-3.9427722643	1	1
brunello_MAMLD1_1	MAMLD1	list	-3.94160041271	1	1
HGLibA_40298	NKD2	list	-3.94069302739	1	1
HGLibA_63909	ZNF225	list	-3.93890751037	1	1
brunello_MB21D1_2	MB21D1	list	-3.93516096493	1	1
HGLibA_45974	POP1	list	-3.93093346176	1	1
brunello_SPTBN4_1	SPTBN4	list	-3.92900098962	1	1
HGLibA_64488	NonTargetingControlGuideForHuman_0105	list	-3.91913561449	1	1
brunello_C18orf54_2	C18orf54	list	-3.91759033372	1	1
HGLibA_05796	C1orf173	list	-3.91132029565	1	1
HGLibA_59001	TNFAIP3	list	-3.90621205405	1	1
HGLibA_04318	BCL2L14	list	-3.90459910688	1	1
brunello_LCN12_3	LCN12	list	-3.90371955886	1	1
HGLibA_39584	NCF1	list	-3.90345406638	1	1
brunello_COA5_3	COA5	list	-3.90247502887	1	1
brunello_NT5C3A_3	NT5C3A	list	-3.90128935574	1	1
HGLibB_28247	MAPK8IP2	list	-3.89902882099	1	1
brunello_SLC2A3_3	SLC2A3	list	-3.89811031132	1	1
brunello_GAK_3	GAK	list	-3.89515564596	1	1
HGLibA_41210	NUDCD1	list	-3.89482165408	1	1
brunello_UGT1A4_1	UGT1A4	list	-3.89452724175	1	1
brunello_RAB19_4	RAB19	list	-3.8943363039	1	1
brunello_HLA-G_3	HLA-G	list	-3.89425988419	1	1
brunello_NFKB1_3	NFKB1	list	-3.89376039162	1	1
HGLibB_29450	MMP14	list	-3.89362811328	1	1
HGLibB_47943	SYNJ1	list	-3.89021727233	1	1
brunello_VGLL2_3	VGLL2	list	-3.88889696459	1	1
brunello_MIA3_4	MIA3	list	-3.88737225431	1	1
HGLibA_30581	HSPA6	list	-3.88296287873	1	1
HGLibA_01309	AHRR	list	-3.88269070624	1	1
brunello_DDO_3	DDO	list	-3.88161864982	1	1
brunello_RAB39A_2	RAB39A	list	-3.87978530478	1	1
brunello_STAP1_2	STAP1	list	-3.87946519476	1	1
HGLibA_52698	SLC15A3	list	-3.87939336642	1	1
HGLibA_07321	CASP7	list	-3.87850572227	1	1
HGLibB_26509	LIMS1	list	-3.87681472347	1	1
HGLibA_56244	SYN1	list	-3.87676893474	1	1
brunello_PPP1R10_4	PPP1R10	list	-3.87444884628	1	1
HGLibB_07726	CCDC23	list	-3.87384737265	1	1
brunello_ELF1_3	ELF1	list	-3.87292503576	1	1
HGLibA_41350	NUP62	list	-3.87121310141	1	1
HGLibA_61032	UBQLNL	list	-3.86985295429	1	1
HGLibB_17304	FFAR2	list	-3.86958464832	1	1
HGLibA_10555	COL27A1	list	-3.869528435	1	1
