group_id	items_in_group	lo_value	p	FDR	goodsgrna
NonTargetingControlGuideForHuman_0118	1	7.3442e-01	7.3487e-01	0.999998	0
ALAS1	8	7.3495e-01	8.6334e-01	0.999998	2
ZBTB6	8	7.3665e-01	8.6411e-01	0.999998	2
CDKN1A	8	7.3756e-01	8.6457e-01	0.999998	2
NKD1	8	7.3848e-01	8.6500e-01	0.999998	2
FAM200A	8	7.3866e-01	8.6512e-01	0.999998	2
SLC15A3	8	7.3887e-01	8.6525e-01	0.999998	2
NonTargetingControlGuideForHuman_0130	1	7.3890e-01	7.3960e-01	0.999998	0
CXCL3	8	7.3978e-01	8.6566e-01	0.999998	2
ABCB1	8	7.4138e-01	8.6640e-01	0.999998	2
PNP	8	7.4185e-01	8.6666e-01	0.999998	2
KIAA1199	8	7.4224e-01	8.6685e-01	0.999998	2
TRIM21	8	7.4327e-01	8.6735e-01	0.999998	2
TMEM187	8	7.4501e-01	8.6809e-01	0.999998	2
LAD1	8	7.4580e-01	8.6843e-01	0.999998	1
SLAMF9	8	7.4595e-01	8.6849e-01	0.999998	2
CARD17	8	7.4674e-01	8.6887e-01	0.999998	2
TMOD3	8	7.4689e-01	8.6893e-01	0.999998	2
DNAPTP3	8	7.4966e-01	8.7007e-01	0.999998	2
ZNF691	8	7.5218e-01	8.7135e-01	0.999998	2
SENP8	8	7.5244e-01	8.7146e-01	0.999998	2
NonTargetingControlGuideForHuman_0058	1	7.5286e-01	7.5339e-01	0.999998	0
NonTargetingControlGuideForHuman_0181	1	7.5318e-01	7.5370e-01	0.999998	0
SOBP	8	7.5322e-01	8.7183e-01	0.999998	1
NonTargetingControlGuideForHuman_0101	1	7.5390e-01	7.5441e-01	0.999998	0
SPON1	8	7.5507e-01	8.7276e-01	0.999998	2
UGT1A5	8	7.5535e-01	8.7287e-01	0.999998	1
PIPOX	8	7.5550e-01	8.7290e-01	0.999998	1
C6orf62	8	7.5668e-01	8.7341e-01	0.999998	2
FCGR3B	8	7.5743e-01	8.7374e-01	0.999998	2
C10orf55	8	7.5777e-01	8.7390e-01	0.999998	2
PRLR	8	7.5882e-01	8.7438e-01	0.999998	1
ZNF140	8	7.6061e-01	8.7511e-01	0.999998	2
DEFA1	8	7.6105e-01	8.7532e-01	0.999998	1
NonTargetingControlGuideForHuman_0155	1	7.6123e-01	7.6167e-01	0.999998	0
NonTargetingControlGuideForHuman_0165	1	7.6149e-01	7.6197e-01	0.999998	0
FKBP5	8	7.6223e-01	8.7578e-01	0.999998	2
NonTargetingControlGuideForHuman_0127	1	7.6299e-01	7.6341e-01	0.999998	0
NonTargetingControlGuideForHuman_0083	1	7.6318e-01	7.6361e-01	0.999998	0
ABCD1	8	7.6356e-01	8.7643e-01	0.999998	1
GIMAP4	8	7.6518e-01	8.7728e-01	0.999998	2
TXNIP	8	7.6561e-01	8.7750e-01	0.999998	1
PLSCR1	8	7.6829e-01	8.7871e-01	0.999998	2
NonTargetingControlGuideForHuman_0069	1	7.6954e-01	7.7017e-01	0.999998	0
COL4A2	8	7.6981e-01	8.7937e-01	0.999998	1
AZI2	8	7.7080e-01	8.7980e-01	0.999998	2
PROCR	8	7.7282e-01	8.8096e-01	0.999998	2
LARP4	8	7.7409e-01	8.8160e-01	0.999998	1
GRHL1	8	7.7471e-01	8.8190e-01	0.999998	2
SLC6A9	8	7.7522e-01	8.8213e-01	0.999998	1
SYNGR2	8	7.7530e-01	8.8217e-01	0.999998	2
PATL2	8	7.7578e-01	8.8244e-01	0.999998	2
NonTargetingControlGuideForHuman_0047	1	7.7740e-01	7.7828e-01	0.999998	0
SUSD3	8	7.7776e-01	8.8336e-01	0.999998	2
NonTargetingControlGuideForHuman_0151	1	7.7798e-01	7.7887e-01	0.999998	0
LRIF1	8	7.7857e-01	8.8372e-01	0.999998	2
DCDC5	8	7.7871e-01	8.8377e-01	0.999998	2
ZC3H12A	8	7.7939e-01	8.8414e-01	0.999998	2
NonTargetingControlGuideForHuman_0176	1	7.7948e-01	7.8035e-01	0.999998	0
NonTargetingControlGuideForHuman_0019	1	7.8091e-01	7.8185e-01	0.999998	0
PAPOLG	8	7.8193e-01	8.8538e-01	0.999998	2
ZNF572	8	7.8216e-01	8.8545e-01	0.999998	2
PML	8	7.8273e-01	8.8578e-01	0.999998	2
NSUN7	8	7.8338e-01	8.8608e-01	0.999998	2
ALX1	8	7.8488e-01	8.8687e-01	0.999998	2
NonTargetingControlGuideForHuman_0033	1	7.8668e-01	7.8748e-01	0.999998	0
ARHGAP27	8	7.8797e-01	8.8850e-01	0.999998	2
CALD1	8	7.8876e-01	8.8888e-01	0.999998	2
TRIB2	8	7.8910e-01	8.8906e-01	0.999998	2
FAM19A3	8	7.9011e-01	8.8954e-01	0.999998	2
IFIT3	8	7.9142e-01	8.9024e-01	0.999998	1
BAI1	8	7.9323e-01	8.9117e-01	0.999998	2
NonTargetingControlGuideForHuman_0086	1	7.9467e-01	7.9542e-01	0.999998	0
NonTargetingControlGuideForHuman_0053	1	7.9512e-01	7.9592e-01	0.999998	0
TRPA1	8	7.9586e-01	8.9247e-01	0.999998	1
ODC1	8	7.9599e-01	8.9254e-01	0.999998	1
NonTargetingControlGuideForHuman_0032	1	7.9636e-01	7.9712e-01	0.999998	0
CCDC42B	8	7.9638e-01	8.9268e-01	0.999998	1
CHI3L2	8	7.9677e-01	8.9286e-01	0.999998	1
NonTargetingControlGuideForHuman_0062	1	7.9701e-01	7.9781e-01	0.999998	0
C15orf48	8	7.9730e-01	8.9312e-01	0.999998	2
NonTargetingControlGuideForHuman_0189	1	7.9831e-01	7.9909e-01	0.999998	0
SERPINB9	8	7.9869e-01	8.9386e-01	0.999998	2
SIAH3	8	7.9907e-01	8.9402e-01	0.999998	2
NonTargetingControlGuideForHuman_0004	1	7.9908e-01	7.9973e-01	0.999998	0
NonTargetingControlGuideForHuman_0100	1	8.0110e-01	8.0181e-01	0.999998	0
KIR2DL5A	8	8.0123e-01	8.9508e-01	0.999998	1
HIST1H1D	8	8.0132e-01	8.9511e-01	0.999998	2
KCNN1	8	8.0229e-01	8.9556e-01	0.999998	2
TRIM36	8	8.0312e-01	8.9599e-01	0.999998	1
NPR2	8	8.0336e-01	8.9611e-01	0.999998	2
MCL1	8	8.0374e-01	8.9628e-01	0.999998	2
NonTargetingControlGuideForHuman_0108	1	8.0421e-01	8.0489e-01	0.999998	0
C14orf79	8	8.0443e-01	8.9659e-01	0.999998	2
NonTargetingControlGuideForHuman_0085	1	8.0499e-01	8.0568e-01	0.999998	0
ASB2	8	8.0581e-01	8.9735e-01	0.999998	2
PPARG	8	8.0598e-01	8.9745e-01	0.999998	1
GPR161	8	8.0645e-01	8.9776e-01	0.999998	2
GIN1	8	8.0708e-01	8.9809e-01	0.999998	2
CHMP5	8	8.0782e-01	8.9850e-01	0.999998	2
DACT3	8	8.0897e-01	8.9912e-01	0.999998	2
SSTR3	8	8.1033e-01	8.9977e-01	0.999998	2
EDN1	8	8.1117e-01	9.0018e-01	0.999998	2
NonTargetingControlGuideForHuman_0144	1	8.1123e-01	8.1170e-01	0.999998	0
PLAC4	8	8.1124e-01	9.0024e-01	0.999998	1
CREB3L3	8	8.1158e-01	9.0036e-01	0.999998	2
PDGFC	8	8.1184e-01	9.0051e-01	0.999998	1
SPPL2A	8	8.1324e-01	9.0127e-01	0.999998	2
NonTargetingControlGuideForHuman_0122	1	8.1343e-01	8.1382e-01	0.999998	0
S100A8	8	8.1495e-01	9.0214e-01	0.999998	1
NonTargetingControlGuideForHuman_0067	1	8.1519e-01	8.1542e-01	0.999998	0
TIMD4	8	8.1631e-01	9.0290e-01	0.999998	2
PPP2R5C	8	8.1719e-01	9.0341e-01	0.999998	1
NonTargetingControlGuideForHuman_0081	1	8.1726e-01	8.1747e-01	0.999998	0
ATP1B1	8	8.2046e-01	9.0516e-01	0.999998	2
NonTargetingControlGuideForHuman_0109	1	8.2051e-01	8.2056e-01	0.999998	0
INHBA	8	8.2076e-01	9.0533e-01	0.999998	2
NonTargetingControlGuideForHuman_0185	1	8.2291e-01	8.2294e-01	0.999998	0
P2RX4	8	8.2298e-01	9.0649e-01	0.999998	1
SLC25A30	8	8.2412e-01	9.0707e-01	0.999998	1
MOCS3	8	8.2571e-01	9.0793e-01	0.999998	2
TCTEX1D1	8	8.2776e-01	9.0916e-01	0.999998	2
CD72	8	8.2805e-01	9.0932e-01	0.999998	2
NonTargetingControlGuideForHuman_0123	1	8.3005e-01	8.3006e-01	0.999998	0
TTC26	8	8.3105e-01	9.1096e-01	0.999998	2
KIAA1671	8	8.3181e-01	9.1143e-01	0.999998	2
PYHIN1	8	8.3224e-01	9.1167e-01	0.999998	1
AKAP7	8	8.3235e-01	9.1171e-01	0.999998	2
TMEM51	8	8.3278e-01	9.1198e-01	0.999998	2
NonTargetingControlGuideForHuman_0128	1	8.3291e-01	8.3285e-01	0.999998	0
KCNJ2	8	8.3322e-01	9.1220e-01	0.999998	1
MVB12B	8	8.3476e-01	9.1309e-01	0.999998	2
WHAMM	8	8.3516e-01	9.1327e-01	0.999998	1
NonTargetingControlGuideForHuman_0082	1	8.3557e-01	8.3556e-01	0.999998	0
NEXN	8	8.3687e-01	9.1429e-01	0.999998	1
NonTargetingControlGuideForHuman_0102	1	8.3908e-01	8.3919e-01	0.999998	0
STARD4	8	8.3940e-01	9.1572e-01	0.999998	1
ZNF610	8	8.4081e-01	9.1654e-01	0.999998	2
IGFBP2	8	8.4159e-01	9.1693e-01	0.999998	1
SKIL	8	8.4200e-01	9.1714e-01	0.999998	2
TRIM5	8	8.4254e-01	9.1749e-01	0.999998	2
NonTargetingControlGuideForHuman_0195	1	8.4278e-01	8.4306e-01	0.999998	0
NOTCH3	8	8.4324e-01	9.1788e-01	0.999998	1
CYP19A1	8	8.4334e-01	9.1792e-01	0.999998	1
CD38	8	8.4336e-01	9.1792e-01	0.999998	2
RMI1	8	8.4345e-01	9.1799e-01	0.999998	2
IFIT5	8	8.4354e-01	9.1806e-01	0.999998	2
TBX1	8	8.4406e-01	9.1835e-01	0.999998	1
SLC39A8	8	8.4487e-01	9.1886e-01	0.999998	1
RGS13	8	8.4750e-01	9.2034e-01	0.999998	2
TMEM123	8	8.4803e-01	9.2063e-01	0.999998	2
CH25H	8	8.4949e-01	9.2135e-01	0.999998	1
NonTargetingControlGuideForHuman_0030	1	8.4973e-01	8.5000e-01	0.999998	0
VGF	8	8.5015e-01	9.2175e-01	0.999998	2
TLN2	8	8.5111e-01	9.2227e-01	0.999998	2
IFITM2	8	8.5273e-01	9.2316e-01	0.999998	1
FPR3	8	8.5283e-01	9.2321e-01	0.999998	1
HLA-DPA1	8	8.5337e-01	9.2354e-01	0.999998	2
SPINK1	8	8.5476e-01	9.2436e-01	0.999998	2
DYNLL1	8	8.5526e-01	9.2462e-01	0.999998	2
LEPR	8	8.5620e-01	9.2518e-01	0.999998	2
C4orf32	8	8.5713e-01	9.2571e-01	0.999998	2
SAMD9	8	8.5899e-01	9.2677e-01	0.999998	2
ODF3B	8	8.5902e-01	9.2679e-01	0.999998	1
ENPP2	8	8.5911e-01	9.2685e-01	0.999998	1
IRF2BPL	8	8.5916e-01	9.2688e-01	0.999998	2
RTN2	8	8.5966e-01	9.2713e-01	0.999998	2
SLC18B1	8	8.5977e-01	9.2719e-01	0.999998	1
STAP1	8	8.5995e-01	9.2726e-01	0.999998	1
NonTargetingControlGuideForHuman_0072	1	8.6005e-01	8.6058e-01	0.999998	0
NonTargetingControlGuideForHuman_0114	1	8.6057e-01	8.6106e-01	0.999998	0
ELL3	8	8.6133e-01	9.2805e-01	0.999998	2
LPPR4	8	8.6199e-01	9.2852e-01	0.999998	2
MINPP1	8	8.6526e-01	9.3057e-01	0.999998	2
SLAMF8	8	8.6599e-01	9.3099e-01	0.999998	2
BUB1	8	8.6648e-01	9.3129e-01	0.999998	2
NonTargetingControlGuideForHuman_0054	1	8.6674e-01	8.6728e-01	0.999998	0
TCN2	8	8.6714e-01	9.3165e-01	0.999998	1
NonTargetingControlGuideForHuman_0158	1	8.6823e-01	8.6868e-01	0.999998	0
C19orf35	8	8.6890e-01	9.3258e-01	0.999998	1
42981	8	8.7030e-01	9.3286e-01	0.999998	1
NonTargetingControlGuideForHuman_0035	1	8.7096e-01	8.7136e-01	0.999998	0
ADAMTS6	8	8.7130e-01	9.3306e-01	0.999998	1
SLC25A28	8	8.7433e-01	9.3374e-01	0.999998	1
TLCD1	8	8.7526e-01	9.3391e-01	0.999998	1
C1orf95	8	8.7643e-01	9.3414e-01	0.999998	1
NAMPT	8	8.7734e-01	9.3433e-01	0.999998	1
OSM	8	8.7948e-01	9.3479e-01	0.999998	1
MAFF	8	8.8150e-01	9.3530e-01	0.999998	1
AMACR	8	8.8215e-01	9.3547e-01	0.999998	1
NonTargetingControlGuideForHuman_0002	1	8.8342e-01	8.8390e-01	0.999998	0
NMRAL1	8	8.8405e-01	9.3589e-01	0.999998	1
SERPINB2	8	8.8507e-01	9.3616e-01	0.999998	1
NonTargetingControlGuideForHuman_0020	1	8.8687e-01	8.8756e-01	0.999998	0
NonTargetingControlGuideForHuman_0091	1	8.8719e-01	8.8789e-01	0.999998	0
FFAR3	8	8.8794e-01	9.3685e-01	0.999998	1
CD69	8	8.9303e-01	9.3819e-01	0.999998	1
SEC62	8	8.9333e-01	9.3829e-01	0.999998	1
IFI35	8	8.9340e-01	9.3831e-01	0.999998	1
NonTargetingControlGuideForHuman_0134	1	8.9362e-01	8.9436e-01	0.999998	0
KIAA0040	8	8.9601e-01	9.3888e-01	0.999998	1
UGT1A10	8	8.9637e-01	9.3897e-01	0.999998	1
SYNJ1	8	8.9743e-01	9.3931e-01	0.999998	1
FAM170B	8	9.0127e-01	9.4028e-01	0.999998	1
SELL	8	9.0195e-01	9.4050e-01	0.999998	1
NonTargetingControlGuideForHuman_0065	1	9.0225e-01	9.0302e-01	0.999998	0
NonTargetingControlGuideForHuman_0093	1	9.0316e-01	9.0392e-01	0.999998	0
FTSJD2	8	9.0317e-01	9.4081e-01	0.999998	1
NonTargetingControlGuideForHuman_0090	1	9.0673e-01	9.0750e-01	0.999998	0
NonTargetingControlGuideForHuman_0131	1	9.0751e-01	9.0834e-01	0.999998	0
GCNT1	8	9.0810e-01	9.4215e-01	0.999998	1
NonTargetingControlGuideForHuman_0023	1	9.0881e-01	9.0968e-01	0.999998	0
DYSF	8	9.0957e-01	9.4265e-01	0.999998	1
NonTargetingControlGuideForHuman_0037	1	9.1108e-01	9.1184e-01	0.999998	0
C1orf74	8	9.1220e-01	9.4356e-01	0.999998	1
NonTargetingControlGuideForHuman_0116	1	9.1232e-01	9.1311e-01	0.999998	0
TCIRG1	8	9.1477e-01	9.4432e-01	0.999998	1
GPR155	8	9.1537e-01	9.4452e-01	0.999998	1
EML4	8	9.1602e-01	9.4477e-01	0.999998	1
NonTargetingControlGuideForHuman_0168	1	9.1641e-01	9.1709e-01	0.999998	0
NonTargetingControlGuideForHuman_0043	1	9.1686e-01	9.1764e-01	0.999998	0
ATP10B	8	9.1709e-01	9.4518e-01	0.999998	1
NonTargetingControlGuideForHuman_0171	1	9.1907e-01	9.1975e-01	0.999998	0
HIST1H1C	8	9.1981e-01	9.4601e-01	0.999998	1
GIMAP8	8	9.2038e-01	9.4621e-01	0.999998	1
FABP3	8	9.2123e-01	9.4651e-01	0.999998	1
PHF15	8	9.2190e-01	9.4673e-01	0.999998	1
CMTR1	8	9.2229e-01	9.4688e-01	0.999998	1
MOB3C	8	9.2268e-01	9.4701e-01	0.999998	1
MOAP1	8	9.2290e-01	9.4709e-01	0.999998	1
NonTargetingControlGuideForHuman_0117	1	9.2361e-01	9.2434e-01	0.999998	0
UPB1	8	9.2508e-01	9.4787e-01	0.999998	1
MAP3K5	8	9.2636e-01	9.4836e-01	0.999998	1
NonTargetingControlGuideForHuman_0190	1	9.2699e-01	9.2756e-01	0.999998	0
C1QTNF1	8	9.2752e-01	9.4879e-01	0.999998	1
RRH	8	9.2912e-01	9.4939e-01	0.999998	1
CHRM5	8	9.2938e-01	9.4951e-01	0.999998	1
NonTargetingControlGuideForHuman_0142	1	9.3108e-01	9.3146e-01	0.999998	0
STAT4	8	9.3292e-01	9.5087e-01	0.999998	1
C22orf28	8	9.3322e-01	9.5097e-01	0.999998	1
IL15	8	9.3471e-01	9.5153e-01	0.999998	1
MREG	8	9.3537e-01	9.5182e-01	0.999998	1
SMTNL1	6	9.3571e-01	9.3668e-01	0.999998	1
STAT1	8	9.3910e-01	9.5354e-01	0.999998	1
ANKRD1	8	9.3933e-01	9.5362e-01	0.999998	1
DUSP16	8	9.3946e-01	9.5367e-01	0.999998	1
TAPBPL	8	9.4123e-01	9.5441e-01	0.999998	1
MAB21L2	8	9.4209e-01	9.5478e-01	0.999998	1
NonTargetingControlGuideForHuman_0105	1	9.4290e-01	9.4313e-01	0.999998	0
GTF2E1	8	9.4349e-01	9.5531e-01	0.999998	1
DYNLT1	8	9.4416e-01	9.5562e-01	0.999998	1
CSRNP1	8	9.4445e-01	9.5572e-01	0.999998	1
HLA-E	8	9.4609e-01	9.5662e-01	0.999998	1
NonTargetingControlGuideForHuman_0044	1	9.4673e-01	9.4696e-01	0.999998	0
NonTargetingControlGuideForHuman_0016	1	9.5010e-01	9.5038e-01	0.999998	0
IQGAP2	8	9.5010e-01	9.5845e-01	0.999998	1
MTCP1	8	9.5048e-01	9.5865e-01	0.999998	1
CX3CR1	8	9.5258e-01	9.5971e-01	0.999998	1
GIMAP2	8	9.5304e-01	9.5997e-01	0.999998	1
VRK2	8	9.5386e-01	9.6040e-01	0.999998	1
COL27A1	8	9.5483e-01	9.6097e-01	0.999998	1
MEP1A	8	9.5514e-01	9.6115e-01	0.999998	1
KLHL34	8	9.5549e-01	9.6136e-01	0.999998	1
DMD	8	9.5749e-01	9.6257e-01	0.999998	1
UGT1A9	8	9.5831e-01	9.6297e-01	0.999998	1
MT1G	8	9.5843e-01	9.6305e-01	0.999998	1
SLC1A4	8	9.5910e-01	9.6339e-01	0.999998	1
GRAMD1B	8	9.6001e-01	9.6395e-01	0.999998	1
PIWIL4	8	9.6103e-01	9.6466e-01	0.999998	1
SPSB1	8	9.6106e-01	9.6468e-01	0.999998	1
KIAA0825	8	9.6121e-01	9.6477e-01	0.999998	1
NonTargetingControlGuideForHuman_0046	1	9.6153e-01	9.6202e-01	0.999998	0
MICB	8	9.6243e-01	9.6556e-01	0.999998	1
NAPA	8	9.6379e-01	9.6646e-01	0.999998	1
TAGLN	8	9.6402e-01	9.6661e-01	0.999998	1
NonTargetingControlGuideForHuman_0010	1	9.6406e-01	9.6450e-01	0.999998	0
NonTargetingControlGuideForHuman_0172	1	9.6491e-01	9.6527e-01	0.999998	0
SRRM3	6	9.6562e-01	9.6571e-01	0.999998	0
CCR7	8	9.6566e-01	9.6775e-01	0.999998	1
NonTargetingControlGuideForHuman_0194	1	9.6763e-01	9.6806e-01	0.999998	0
TRIM14	8	9.6849e-01	9.6972e-01	0.999998	1
NonTargetingControlGuideForHuman_0107	1	9.6867e-01	9.6899e-01	0.999998	0
LMTK3	8	9.6869e-01	9.6992e-01	0.999998	1
C2	8	9.6950e-01	9.7052e-01	0.999998	1
NR4A3	8	9.6960e-01	9.7059e-01	0.999998	1
HLA-B	8	9.6963e-01	9.7060e-01	0.999998	1
RIF1	8	9.6989e-01	9.7081e-01	0.999998	1
ZMYND15	8	9.7018e-01	9.7100e-01	0.999998	1
LOR	8	9.7052e-01	9.7126e-01	0.999998	1
CD84	8	9.7057e-01	9.7133e-01	0.999998	1
FICD	8	9.7264e-01	9.7301e-01	0.999998	1
NonTargetingControlGuideForHuman_0159	1	9.7335e-01	9.7353e-01	0.999998	0
LYSMD2	8	9.7450e-01	9.7459e-01	0.999998	1
UGT1A4	8	9.7551e-01	9.7563e-01	0.999998	1
UGT1A6	8	9.7557e-01	9.7568e-01	0.999998	1
N4BP1	8	9.7581e-01	9.7587e-01	0.999998	1
KCTD14	8	9.7587e-01	9.7593e-01	0.999998	1
KLF10	8	9.7624e-01	9.7621e-01	0.999998	1
CCR1	7	9.7838e-01	9.7780e-01	0.999998	0
CDH1	8	9.7927e-01	9.7929e-01	0.999998	0
ZC3HAV1L	8	9.7953e-01	9.7952e-01	0.999998	0
LGALS2	8	9.7957e-01	9.7956e-01	0.999998	0
RGS16	8	9.7969e-01	9.7970e-01	0.999998	0
NonTargetingControlGuideForHuman_0110	1	9.8101e-01	9.8104e-01	0.999998	0
FCGR2A	8	9.8104e-01	9.8099e-01	0.999998	0
NonTargetingControlGuideForHuman_0197	1	9.8153e-01	9.8163e-01	0.999998	0
ERLEC1	8	9.8262e-01	9.8253e-01	0.999998	0
NonTargetingControlGuideForHuman_0079	1	9.8309e-01	9.8339e-01	0.999998	0
KCTD21	8	9.8404e-01	9.8391e-01	0.999998	0
CTXN1	8	9.8418e-01	9.8401e-01	0.999998	0
OLFM2	8	9.8476e-01	9.8466e-01	0.999998	0
MTF1	8	9.8596e-01	9.8586e-01	0.999998	0
NKX3-1	8	9.8663e-01	9.8650e-01	0.999998	0
NonTargetingControlGuideForHuman_0088	1	9.8692e-01	9.8718e-01	0.999998	0
MN1	8	9.8707e-01	9.8696e-01	0.999998	0
ETV7	8	9.8713e-01	9.8702e-01	0.999998	0
FXYD6	8	9.8789e-01	9.8784e-01	0.999998	0
HEY2	8	9.8851e-01	9.8849e-01	0.999998	0
CCL4L2	8	9.8938e-01	9.8941e-01	0.999998	0
KIR2DS5	8	9.8970e-01	9.8970e-01	0.999998	0
PSEN2	8	9.8989e-01	9.8989e-01	0.999998	0
TPRG1	8	9.8996e-01	9.8998e-01	0.999998	0
MMP14	8	9.9023e-01	9.9021e-01	0.999998	0
ZNF200	8	9.9032e-01	9.9030e-01	0.999998	0
PTPRD	8	9.9041e-01	9.9041e-01	0.999998	0
CBS	8	9.9098e-01	9.9091e-01	0.999998	0
CD9	8	9.9195e-01	9.9189e-01	0.999998	0
ARL5B	8	9.9238e-01	9.9241e-01	0.999998	0
JUP	8	9.9248e-01	9.9250e-01	0.999998	0
PCBP3	8	9.9304e-01	9.9308e-01	0.999998	0
FAM8A1	8	9.9327e-01	9.9328e-01	0.999998	0
TMEM255A	8	9.9355e-01	9.9361e-01	0.999998	0
UGDH	8	9.9361e-01	9.9368e-01	0.999998	0
PLA2G4A	8	9.9394e-01	9.9399e-01	0.999998	0
MYO1E	8	9.9437e-01	9.9446e-01	0.999998	0
MIA3	8	9.9439e-01	9.9447e-01	0.999998	0
DUOX2	8	9.9472e-01	9.9483e-01	0.999998	0
SLC37A2	8	9.9505e-01	9.9512e-01	0.999998	0
BLMH	8	9.9544e-01	9.9545e-01	0.999998	0
FNDC7	8	9.9553e-01	9.9552e-01	0.999998	0
HERC5	8	9.9578e-01	9.9581e-01	0.999998	0
GCA	8	9.9631e-01	9.9628e-01	0.999998	0
RASAL2	8	9.9657e-01	9.9653e-01	0.999998	0
AMOTL2	8	9.9700e-01	9.9698e-01	0.999998	0
NonTargetingControlGuideForHuman_0015	1	9.9750e-01	9.9754e-01	0.999998	0
ELF1	8	9.9796e-01	9.9793e-01	0.999998	0
IFNAR1	8	9.9830e-01	9.9824e-01	0.999998	0
ICAM1	8	9.9847e-01	9.9841e-01	0.999998	0
NonTargetingControlGuideForHuman_0025	1	9.9880e-01	9.9884e-01	0.999998	0
APOL6	8	9.9981e-01	9.9980e-01	0.999998	0
LY6E	8	9.9987e-01	9.9988e-01	0.999998	0
DAXX	8	9.9994e-01	9.9993e-01	0.999998	0
IFI6	8	9.9995e-01	9.9995e-01	0.999998	0
STAT2	8	1.0000e+00	1.0000e+00	0.999998	0
