group_id	items_in_group	lo_value	p	FDR	goodsgrna
HSPA1A	8	6.9609e-01	8.5004e-01	0.999998	2
PMAIP1	8	6.9723e-01	8.5042e-01	0.999998	2
SP100	8	6.9752e-01	8.5055e-01	0.999998	2
PARP9	8	6.9774e-01	8.5064e-01	0.999998	2
MSR1	8	6.9901e-01	8.5109e-01	0.999998	1
SLC23A3	8	6.9992e-01	8.5148e-01	0.999998	1
NonTargetingControlGuideForHuman_0075	1	7.0059e-01	7.0108e-01	0.997477	0
LAP3	8	7.0067e-01	8.5175e-01	0.999998	2
NonTargetingControlGuideForHuman_0198	1	7.0098e-01	7.0144e-01	0.997477	0
C3	8	7.0172e-01	8.5212e-01	0.999998	1
NonTargetingControlGuideForHuman_0089	1	7.0669e-01	7.0689e-01	0.997477	0
TRIM25	8	7.0744e-01	8.5446e-01	0.999998	2
CFB	8	7.0788e-01	8.5461e-01	0.999998	2
C10orf12	8	7.0802e-01	8.5467e-01	0.999998	2
SAA1	8	7.0868e-01	8.5500e-01	0.999998	2
PARP12	8	7.0900e-01	8.5514e-01	0.999998	2
MT2A	8	7.0991e-01	8.5544e-01	0.999998	1
SLC16A1	8	7.1044e-01	8.5564e-01	0.999998	1
BEST4	8	7.1054e-01	8.5568e-01	0.999998	2
FAR1	8	7.1082e-01	8.5578e-01	0.999998	2
TMEM106A	8	7.1254e-01	8.5650e-01	0.999998	2
SYNM	8	7.1263e-01	8.5654e-01	0.999998	2
ACTL10	8	7.1374e-01	8.5710e-01	0.999998	2
IRAK2	8	7.1408e-01	8.5724e-01	0.999998	2
PXK	8	7.1532e-01	8.5775e-01	0.999998	2
C12orf55	6	7.1568e-01	8.2976e-01	0.999998	1
BLVRA	8	7.1584e-01	8.5795e-01	0.999998	1
ZFYVE16	8	7.1787e-01	8.5882e-01	0.999998	2
CDK18	8	7.1856e-01	8.5911e-01	0.999998	2
TMEM41B	8	7.2013e-01	8.5982e-01	0.999998	1
NFKBID	8	7.2149e-01	8.6033e-01	0.999998	1
HIST1H2BK	8	7.2427e-01	8.6143e-01	0.999998	2
NonTargetingControlGuideForHuman_0200	1	7.2448e-01	7.2496e-01	0.999998	0
TMEM186	8	7.2970e-01	8.6391e-01	0.999998	2
NonTargetingControlGuideForHuman_0096	1	7.2981e-01	7.3022e-01	0.999998	0
BCAS4	8	7.3036e-01	8.6419e-01	0.999998	1
BTN3A1	8	7.3057e-01	8.6430e-01	0.999998	2
EPC1	8	7.3150e-01	8.6471e-01	0.999998	2
NonTargetingControlGuideForHuman_0167	1	7.3195e-01	7.3243e-01	0.999998	0
PMP22	8	7.3283e-01	8.6531e-01	0.999998	2
RALA	8	7.3309e-01	8.6540e-01	0.999998	2
DENND1B	8	7.3704e-01	8.6698e-01	0.999998	2
HSPA1B	8	7.3717e-01	8.6704e-01	0.999998	2
MICB	8	7.3834e-01	8.6755e-01	0.999998	2
NIPAL1	8	7.3913e-01	8.6799e-01	0.999998	2
NCOA7	8	7.3994e-01	8.6831e-01	0.999998	1
MAVS	8	7.4276e-01	8.6964e-01	0.999998	2
PLSCR4	8	7.4360e-01	8.6999e-01	0.999998	1
NonTargetingControlGuideForHuman_0150	1	7.4481e-01	7.4543e-01	0.999998	0
GPR155	8	7.4610e-01	8.7106e-01	0.999998	2
ZFP3	8	7.4674e-01	8.7134e-01	0.999998	2
NonTargetingControlGuideForHuman_0133	1	7.4734e-01	7.4799e-01	0.999998	0
MT1F	8	7.5130e-01	8.7328e-01	0.999998	2
CSNK1G2	8	7.5138e-01	8.7332e-01	0.999998	1
TIFAB	8	7.5169e-01	8.7346e-01	0.999998	1
PLAUR	8	7.5181e-01	8.7351e-01	0.999998	2
NonTargetingControlGuideForHuman_0099	1	7.5182e-01	7.5233e-01	0.999998	0
PARP15	8	7.5215e-01	8.7371e-01	0.999998	1
UGT1A10	8	7.5565e-01	8.7525e-01	0.999998	1
COMMD3	8	7.5641e-01	8.7556e-01	0.999998	1
NonTargetingControlGuideForHuman_0026	1	7.5714e-01	7.5775e-01	0.999998	0
IER5	8	7.5716e-01	8.7585e-01	0.999998	1
PATL2	8	7.5768e-01	8.7609e-01	0.999998	2
PAX9	8	7.5792e-01	8.7622e-01	0.999998	2
ATP8B4	8	7.5805e-01	8.7628e-01	0.999998	2
ZCCHC2	8	7.5926e-01	8.7680e-01	0.999998	2
ZG16B	8	7.6100e-01	8.7750e-01	0.999998	2
CYP27B1	8	7.6113e-01	8.7755e-01	0.999998	2
MMP13	8	7.6454e-01	8.7904e-01	0.999998	2
VAMP5	8	7.6539e-01	8.7953e-01	0.999998	2
CES1	8	7.6648e-01	8.7995e-01	0.999998	2
HIST2H4A	8	7.6736e-01	8.8033e-01	0.999998	1
NonTargetingControlGuideForHuman_0007	1	7.6915e-01	7.6976e-01	0.999998	0
APOF	8	7.6953e-01	8.8130e-01	0.999998	1
HIST1H4H	8	7.7053e-01	8.8173e-01	0.999998	2
CD47	8	7.7110e-01	8.8197e-01	0.999998	1
SLFN5	8	7.7139e-01	8.8215e-01	0.999998	2
WNT5A	8	7.7153e-01	8.8223e-01	0.999998	2
RUFY4	6	7.7221e-01	8.5713e-01	0.999998	1
SHOX2	8	7.7223e-01	8.8260e-01	0.999998	2
SLIT2	8	7.7235e-01	8.8268e-01	0.999998	2
CCM2L	8	7.7282e-01	8.8294e-01	0.999998	2
IGFBP4	8	7.7294e-01	8.8299e-01	0.999998	2
NonTargetingControlGuideForHuman_0041	1	7.7311e-01	7.7386e-01	0.999998	0
SCAMP5	8	7.7338e-01	8.8325e-01	0.999998	1
AKT3	8	7.7366e-01	8.8337e-01	0.999998	2
PSAT1	8	7.7400e-01	8.8354e-01	0.999998	2
CARD16	8	7.7542e-01	8.8417e-01	0.999998	2
OTOF	8	7.7550e-01	8.8423e-01	0.999998	1
LRRC3	8	7.7578e-01	8.8437e-01	0.999998	2
LAMP5	8	7.7592e-01	8.8444e-01	0.999998	2
TIMP1	8	7.7690e-01	8.8487e-01	0.999998	2
C1S	8	7.7694e-01	8.8488e-01	0.999998	2
CNP	8	7.7857e-01	8.8558e-01	0.999998	2
PARP10	8	7.7982e-01	8.8618e-01	0.999998	2
NonTargetingControlGuideForHuman_0177	1	7.8039e-01	7.8130e-01	0.999998	0
EIF3L	8	7.8352e-01	8.8792e-01	0.999998	1
TMEM177	8	7.8434e-01	8.8834e-01	0.999998	1
GPNMB	8	7.8627e-01	8.8937e-01	0.999998	2
KPNA7	8	7.8717e-01	8.8985e-01	0.999998	2
LGALS3BP	8	7.8763e-01	8.9007e-01	0.999998	2
GBP6	8	7.9063e-01	8.9141e-01	0.999998	1
STX1A	8	7.9111e-01	8.9166e-01	0.999998	2
NonTargetingControlGuideForHuman_0036	1	7.9434e-01	7.9508e-01	0.999998	0
PHF11	8	7.9445e-01	8.9336e-01	0.999998	2
CCNA1	8	7.9470e-01	8.9348e-01	0.999998	1
MSMB	8	7.9632e-01	8.9415e-01	0.999998	2
NonTargetingControlGuideForHuman_0140	1	7.9675e-01	7.9753e-01	0.999998	0
TGM2	7	7.9785e-01	8.8802e-01	0.999998	2
NonTargetingControlGuideForHuman_0179	1	7.9798e-01	7.9879e-01	0.999998	0
A4GALT	8	7.9818e-01	8.9504e-01	0.999998	2
IFIT2	8	7.9882e-01	8.9538e-01	0.999998	2
HPS5	8	7.9883e-01	8.9538e-01	0.999998	2
PDGFA	8	7.9933e-01	8.9562e-01	0.999998	1
PTPRO	8	7.9996e-01	8.9589e-01	0.999998	2
APOC2	8	8.0013e-01	8.9597e-01	0.999998	2
SASS6	8	8.0111e-01	8.9641e-01	0.999998	1
PABPC4	8	8.0249e-01	8.9705e-01	0.999998	2
NonTargetingControlGuideForHuman_0014	1	8.0311e-01	8.0373e-01	0.999998	0
ARMCX3	8	8.0411e-01	8.9780e-01	0.999998	2
CMYA5	8	8.0474e-01	8.9811e-01	0.999998	2
APOD	8	8.0507e-01	8.9828e-01	0.999998	2
C14orf119	8	8.0528e-01	8.9840e-01	0.999998	2
NonTargetingControlGuideForHuman_0001	1	8.0577e-01	8.0639e-01	0.999998	0
NonTargetingControlGuideForHuman_0006	1	8.0694e-01	8.0745e-01	0.999998	0
ZBTB9	8	8.0758e-01	8.9969e-01	0.999998	2
THBS1	8	8.0824e-01	8.9999e-01	0.999998	2
TAS2R3	8	8.1012e-01	9.0091e-01	0.999998	2
NPIP	6	8.1015e-01	8.6986e-01	0.999998	1
NR4A1	7	8.1062e-01	8.9626e-01	0.999998	2
CD38	8	8.1137e-01	9.0152e-01	0.999998	2
FBXO6	8	8.1210e-01	9.0186e-01	0.999998	2
GPBAR1	8	8.1220e-01	9.0192e-01	0.999998	1
KIAA1958	8	8.1364e-01	9.0269e-01	0.999998	1
NonTargetingControlGuideForHuman_0164	1	8.1506e-01	8.1533e-01	0.999998	0
PXDC1	8	8.1529e-01	9.0348e-01	0.999998	2
PDK1	8	8.1542e-01	9.0356e-01	0.999998	1
FAM3C	8	8.1660e-01	9.0420e-01	0.999998	1
OLIG2	8	8.1733e-01	9.0459e-01	0.999998	2
CST6	8	8.1766e-01	9.0476e-01	0.999998	2
BLNK	8	8.1834e-01	9.0507e-01	0.999998	2
CPT1A	8	8.1875e-01	9.0528e-01	0.999998	2
BARD1	8	8.1941e-01	9.0567e-01	0.999998	1
HPSE	8	8.1945e-01	9.0570e-01	0.999998	2
ZBP1	8	8.1975e-01	9.0586e-01	0.999998	2
SLC16A4	8	8.2046e-01	9.0624e-01	0.999998	2
SCGB2A1	8	8.2092e-01	9.0650e-01	0.999998	1
NonTargetingControlGuideForHuman_0183	1	8.2174e-01	8.2182e-01	0.999998	0
LRRN3	8	8.2315e-01	9.0761e-01	0.999998	2
CREBRF	8	8.2502e-01	9.0849e-01	0.999998	2
DNAAF1	8	8.2542e-01	9.0870e-01	0.999998	2
HDX	8	8.2727e-01	9.0967e-01	0.999998	2
CDKN1C	8	8.2757e-01	9.0989e-01	0.999998	2
PSMB11	8	8.2844e-01	9.1040e-01	0.999998	2
MEX3B	8	8.2861e-01	9.1053e-01	0.999998	1
NonTargetingControlGuideForHuman_0146	1	8.2941e-01	8.2940e-01	0.999998	0
ASCC3	8	8.3016e-01	9.1138e-01	0.999998	1
AQP9	8	8.3104e-01	9.1178e-01	0.999998	1
MOV10	8	8.3114e-01	9.1184e-01	0.999998	2
ZNF234	8	8.3158e-01	9.1206e-01	0.999998	1
COPB2	7	8.3198e-01	9.0490e-01	0.999998	1
STX11	8	8.3200e-01	9.1235e-01	0.999998	2
DDX3X	8	8.3419e-01	9.1353e-01	0.999998	2
CCDC50	8	8.3591e-01	9.1443e-01	0.999998	1
RDH16	8	8.3598e-01	9.1445e-01	0.999998	2
OGFR	8	8.3617e-01	9.1457e-01	0.999998	2
KRT2	8	8.3644e-01	9.1477e-01	0.999998	1
DRAP1	8	8.3701e-01	9.1509e-01	0.999998	2
MAFK	8	8.4210e-01	9.1783e-01	0.999998	1
NFKBIA	8	8.4300e-01	9.1836e-01	0.999998	2
TRIP6	8	8.4318e-01	9.1846e-01	0.999998	2
MITF	8	8.4336e-01	9.1854e-01	0.999998	2
HSPH1	8	8.4467e-01	9.1934e-01	0.999998	1
CDHR5	8	8.4518e-01	9.1963e-01	0.999998	1
TNFSF10	8	8.4714e-01	9.2065e-01	0.999998	2
STARD5	8	8.4909e-01	9.2162e-01	0.999998	2
COL1A1	8	8.4909e-01	9.2162e-01	0.999998	1
METTL13	8	8.5087e-01	9.2258e-01	0.999998	1
SNAI1	8	8.5126e-01	9.2278e-01	0.999998	2
AIM2	8	8.5136e-01	9.2283e-01	0.999998	1
ETNK1	8	8.5146e-01	9.2286e-01	0.999998	2
XAF1	8	8.5244e-01	9.2340e-01	0.999998	2
SOCS2	8	8.5285e-01	9.2364e-01	0.999998	2
SEC24D	8	8.5302e-01	9.2374e-01	0.999998	1
NonTargetingControlGuideForHuman_0104	1	8.5375e-01	8.5392e-01	0.999998	0
OSGIN1	8	8.5418e-01	9.2440e-01	0.999998	1
SLC40A1	8	8.5428e-01	9.2448e-01	0.999998	1
IFT81	8	8.5569e-01	9.2529e-01	0.999998	2
HIST2H2AA4	8	8.5586e-01	9.2537e-01	0.999998	2
CCL4L1	6	8.5725e-01	8.8873e-01	0.999998	1
NCAM1	8	8.5855e-01	9.2684e-01	0.999998	1
NonTargetingControlGuideForHuman_0126	1	8.5895e-01	8.5941e-01	0.999998	0
GPR35	8	8.5907e-01	9.2713e-01	0.999998	2
HCN3	8	8.5933e-01	9.2727e-01	0.999998	2
NCOA3	8	8.5949e-01	9.2734e-01	0.999998	2
DCK	8	8.6083e-01	9.2803e-01	0.999998	2
TMPRSS3	8	8.6099e-01	9.2810e-01	0.999998	2
CKS2	8	8.6133e-01	9.2830e-01	0.999998	2
KMO	8	8.6153e-01	9.2847e-01	0.999998	1
PRKAG2	8	8.6182e-01	9.2866e-01	0.999998	2
RAPGEF5	8	8.6190e-01	9.2873e-01	0.999998	1
ZKSCAN4	8	8.6208e-01	9.2878e-01	0.999998	1
INHA	8	8.6232e-01	9.2892e-01	0.999998	2
PDE6H	8	8.6299e-01	9.2938e-01	0.999998	1
PLEK2	8	8.6399e-01	9.2999e-01	0.999998	1
NLRC5	8	8.6469e-01	9.3036e-01	0.999998	2
SEMA6D	8	8.6551e-01	9.3085e-01	0.999998	2
SWT1	8	8.6872e-01	9.3268e-01	0.999998	2
ZNF366	8	8.6873e-01	9.3269e-01	0.999998	1
DCSTAMP	8	8.7054e-01	9.3382e-01	0.999998	2
TXNDC17	8	8.7056e-01	9.3384e-01	0.999998	1
OAS3	8	8.7077e-01	9.3395e-01	0.999998	2
NonTargetingControlGuideForHuman_0139	1	8.7102e-01	8.7143e-01	0.999998	0
PDGFRL	8	8.7280e-01	9.3510e-01	0.999998	1
SLCO3A1	8	8.7416e-01	9.3595e-01	0.999998	1
DNAJB4	8	8.7435e-01	9.3610e-01	0.999998	2
DDX58	8	8.7504e-01	9.3659e-01	0.999998	2
EOMES	8	8.7842e-01	9.3738e-01	0.999998	1
NonTargetingControlGuideForHuman_0018	1	8.7881e-01	8.7921e-01	0.999998	0
KITLG	8	8.8037e-01	9.3781e-01	0.999998	1
TDRD7	8	8.8546e-01	9.3899e-01	0.999998	1
PDGFRB	8	8.8778e-01	9.3955e-01	0.999998	1
BIRC3	8	8.8946e-01	9.3996e-01	0.999998	1
NonTargetingControlGuideForHuman_0050	1	8.8979e-01	8.9050e-01	0.999998	0
NonTargetingControlGuideForHuman_0125	1	8.9076e-01	8.9141e-01	0.999998	0
RNF24	8	8.9399e-01	9.4101e-01	0.999998	1
NR4A2	8	8.9961e-01	9.4233e-01	0.999998	1
RAI14	8	8.9989e-01	9.4242e-01	0.999998	1
ADM2	8	9.0417e-01	9.4349e-01	0.999998	1
TRAFD1	8	9.0570e-01	9.4387e-01	0.999998	1
SPAG6	8	9.0616e-01	9.4397e-01	0.999998	1
GTPBP2	8	9.0648e-01	9.4406e-01	0.999998	1
LGALS9C	8	9.0894e-01	9.4476e-01	0.999998	1
SAMD4A	8	9.1052e-01	9.4522e-01	0.999998	1
IL13RA1	8	9.1300e-01	9.4605e-01	0.999998	1
PPM1E	8	9.1519e-01	9.4669e-01	0.999998	1
ZFYVE27	8	9.1860e-01	9.4779e-01	0.999998	1
NonTargetingControlGuideForHuman_0045	1	9.1874e-01	9.1950e-01	0.999998	0
DUSP2	8	9.1929e-01	9.4797e-01	0.999998	1
TNFRSF25	8	9.1935e-01	9.4798e-01	0.999998	1
C19orf38	8	9.1987e-01	9.4809e-01	0.999998	1
JAK2	8	9.2179e-01	9.4873e-01	0.999998	1
C6orf25	8	9.2234e-01	9.4891e-01	0.999998	1
ZNF704	8	9.2475e-01	9.4970e-01	0.999998	1
TRIM68	8	9.2551e-01	9.4998e-01	0.999998	1
SLC12A8	8	9.2657e-01	9.5041e-01	0.999998	1
SOD2	8	9.2983e-01	9.5154e-01	0.999998	1
IER2	8	9.3119e-01	9.5198e-01	0.999998	1
HS3ST3B1	8	9.3346e-01	9.5282e-01	0.999998	1
MAOA	8	9.3365e-01	9.5290e-01	0.999998	1
NRARP	8	9.3385e-01	9.5298e-01	0.999998	1
ZNF696	8	9.3399e-01	9.5304e-01	0.999998	1
CD226	8	9.3413e-01	9.5311e-01	0.999998	1
SPIN4	8	9.3580e-01	9.5371e-01	0.999998	1
APOBEC3A_B	5	9.3735e-01	9.3760e-01	0.999998	0
ANGPTL6	8	9.3897e-01	9.5512e-01	0.999998	1
NonTargetingControlGuideForHuman_0138	1	9.3907e-01	9.3924e-01	0.999998	0
MMP7	8	9.3919e-01	9.5519e-01	0.999998	1
IGSF1	8	9.4123e-01	9.5597e-01	0.999998	1
PPP2R2A	8	9.4188e-01	9.5625e-01	0.999998	1
RTCB	7	9.4252e-01	9.4690e-01	0.999998	1
UGT1A5	8	9.4358e-01	9.5690e-01	0.999998	1
NonTargetingControlGuideForHuman_0152	1	9.4374e-01	9.4383e-01	0.999998	0
PHF23	8	9.4445e-01	9.5722e-01	0.999998	1
C1QA	8	9.4486e-01	9.5738e-01	0.999998	1
NonTargetingControlGuideForHuman_0149	1	9.4718e-01	9.4744e-01	0.999998	0
VMO1	8	9.4764e-01	9.5860e-01	0.999998	1
TRIB3	8	9.4850e-01	9.5902e-01	0.999998	1
ESR2	8	9.4946e-01	9.5958e-01	0.999998	1
ZNF229	8	9.4961e-01	9.5966e-01	0.999998	1
IL36RN	8	9.4973e-01	9.5970e-01	0.999998	1
TRIM6	8	9.4999e-01	9.5979e-01	0.999998	1
AOC2	8	9.5052e-01	9.6004e-01	0.999998	1
ETV3	8	9.5156e-01	9.6053e-01	0.999998	1
EBI3	8	9.5232e-01	9.6089e-01	0.999998	1
KIAA1279	8	9.5315e-01	9.6130e-01	0.999998	1
C19orf66	8	9.5322e-01	9.6132e-01	0.999998	1
C17orf67	8	9.5494e-01	9.6222e-01	0.999998	1
ITPRIPL2	8	9.5535e-01	9.6248e-01	0.999998	1
CAPN2	8	9.5660e-01	9.6320e-01	0.999998	1
CPNE7	8	9.5726e-01	9.6357e-01	0.999998	1
TMEM62	8	9.5992e-01	9.6492e-01	0.999998	1
FCGR1B	8	9.6225e-01	9.6633e-01	0.999998	1
ZBTB21	8	9.6240e-01	9.6645e-01	0.999998	1
LRRC3B	8	9.6325e-01	9.6694e-01	0.999998	1
NCR3LG1	8	9.6410e-01	9.6751e-01	0.999998	1
NonTargetingControlGuideForHuman_0021	1	9.6452e-01	9.6494e-01	0.999998	0
NPC2	8	9.6522e-01	9.6829e-01	0.999998	1
TCF7L2	8	9.6557e-01	9.6849e-01	0.999998	1
NPTX1	8	9.6571e-01	9.6855e-01	0.999998	1
NonTargetingControlGuideForHuman_0132	1	9.6614e-01	9.6651e-01	0.999998	0
CTCFL	7	9.6699e-01	9.6631e-01	0.999998	0
ANKRD33B	8	9.6938e-01	9.7101e-01	0.999998	1
STAT3	8	9.6977e-01	9.7128e-01	0.999998	1
TTC7B	8	9.6989e-01	9.7135e-01	0.999998	1
C2orf66	8	9.6994e-01	9.7136e-01	0.999998	1
LPAR1	8	9.7097e-01	9.7210e-01	0.999998	1
RNF34	8	9.7106e-01	9.7215e-01	0.999998	1
CD300E	8	9.7232e-01	9.7315e-01	0.999998	1
IGSF3	8	9.7306e-01	9.7378e-01	0.999998	1
UGT1A7	8	9.7323e-01	9.7391e-01	0.999998	1
CTSL1	8	9.7365e-01	9.7430e-01	0.999998	1
FBXO39	8	9.7371e-01	9.7435e-01	0.999998	1
GADD45B	8	9.7412e-01	9.7467e-01	0.999998	1
ACSM5	8	9.7605e-01	9.7621e-01	0.999998	1
NDC80	8	9.7667e-01	9.7672e-01	0.999998	1
RRBP1	8	9.7669e-01	9.7673e-01	0.999998	1
ZNF239	8	9.7721e-01	9.7723e-01	0.999998	1
SWAP70	8	9.7732e-01	9.7736e-01	0.999998	1
KREMEN2	8	9.7800e-01	9.7799e-01	0.999998	1
RNF19B	8	9.7865e-01	9.7858e-01	0.999998	1
ITIH2	8	9.7886e-01	9.7880e-01	0.999998	1
C9orf91	8	9.7999e-01	9.7997e-01	0.999998	0
SIAH3	8	9.8009e-01	9.8006e-01	0.999998	0
CYP4F22	8	9.8110e-01	9.8104e-01	0.999998	0
XRN1	8	9.8113e-01	9.8106e-01	0.999998	0
FPR1	8	9.8131e-01	9.8116e-01	0.999998	0
CXCR6	8	9.8150e-01	9.8142e-01	0.999998	0
H3F3C	8	9.8286e-01	9.8276e-01	0.999998	0
NonTargetingControlGuideForHuman_0169	1	9.8439e-01	9.8472e-01	0.999998	0
ZFYVE26	8	9.8531e-01	9.8522e-01	0.999998	0
RPL41	6	9.8571e-01	9.8552e-01	0.999998	0
LSS	8	9.8583e-01	9.8576e-01	0.999998	0
MRM1	8	9.8587e-01	9.8578e-01	0.999998	0
HES1	8	9.8623e-01	9.8609e-01	0.999998	0
ASPHD2	8	9.8649e-01	9.8633e-01	0.999998	0
CPEB3	8	9.8658e-01	9.8642e-01	0.999998	0
CD109	8	9.8678e-01	9.8665e-01	0.999998	0
ZSCAN20	8	9.8712e-01	9.8702e-01	0.999998	0
REC8	8	9.8722e-01	9.8708e-01	0.999998	0
OLR1	8	9.8801e-01	9.8802e-01	0.999998	0
HSD3B7	8	9.8845e-01	9.8841e-01	0.999998	0
NonTargetingControlGuideForHuman_0124	1	9.9023e-01	9.9049e-01	0.999998	0
PLCB3	8	9.9029e-01	9.9027e-01	0.999998	0
ZNF879	8	9.9039e-01	9.9037e-01	0.999998	0
TBC1D17	8	9.9091e-01	9.9084e-01	0.999998	0
LIFR	8	9.9100e-01	9.9092e-01	0.999998	0
ISG15	8	9.9113e-01	9.9103e-01	0.999998	0
SMCHD1	8	9.9129e-01	9.9121e-01	0.999998	0
AGRN	8	9.9169e-01	9.9161e-01	0.999998	0
SMN2	8	9.9197e-01	9.9192e-01	0.999998	0
ZNF501	8	9.9263e-01	9.9266e-01	0.999998	0
CD163	7	9.9291e-01	9.9275e-01	0.999998	0
DNAH12	8	9.9316e-01	9.9318e-01	0.999998	0
CBWD5	8	9.9319e-01	9.9319e-01	0.999998	0
CACNA1A	8	9.9325e-01	9.9325e-01	0.999998	0
PLSCR2	8	9.9432e-01	9.9439e-01	0.999998	0
ESR1	8	9.9450e-01	9.9458e-01	0.999998	0
NIPAL4	8	9.9503e-01	9.9510e-01	0.999998	0
ADAMDEC1	8	9.9555e-01	9.9555e-01	0.999998	0
TRIM31	8	9.9626e-01	9.9623e-01	0.999998	0
AEN	8	9.9634e-01	9.9631e-01	0.999998	0
ZNF175	8	9.9681e-01	9.9679e-01	0.999998	0
MED12	8	9.9701e-01	9.9698e-01	0.999998	0
MYOF	8	9.9709e-01	9.9705e-01	0.999998	0
KAT2B	8	9.9726e-01	9.9725e-01	0.999998	0
MIDN	8	9.9757e-01	9.9758e-01	0.999998	0
MT1H	8	9.9761e-01	9.9759e-01	0.999998	0
HAMP	8	9.9822e-01	9.9816e-01	0.999998	0
CABP4	8	9.9842e-01	9.9833e-01	0.999998	0
ATP13A3	8	9.9854e-01	9.9848e-01	0.999998	0
PGAP1	8	9.9908e-01	9.9909e-01	0.999998	0
ZNF780A	8	9.9912e-01	9.9914e-01	0.999998	0
PIR	8	9.9924e-01	9.9925e-01	0.999998	0
HRH1	8	9.9930e-01	9.9931e-01	0.999998	0
GPC2	8	9.9937e-01	9.9939e-01	0.999998	0
GUCY1A3	8	9.9945e-01	9.9944e-01	0.999998	0
IARS	8	9.9969e-01	9.9967e-01	0.999998	0
CTSL	7	1.0000e+00	1.0000e+00	0.999998	0
